;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
DateTime;;;;;;;;;;;;;;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;;Temperatura;Rad Solar;HR;;;;;;;;BBP;BC ug/m3
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;;°C;W/M²;%;;;;;;;;%;µg/m3
01-01-2023 07:910;31;13;1;1,6;31;0;0,6;2;19,2;21,2;;14,9;24;81;;;;;;;;0;0
01-01-2023 01:911;34;12;1,3;0,1;11;0;0,8;1,3;26,5;27,8;;15;4;80;;;;;;;;0;0
01-01-2023 02:911;17;8;0,9;0;90;0;0,6;2,5;18,6;21,1;;14,2;0;75;;;;;;;;0;0
01-01-2023 03:911;17;8;2,1;0;105;0;0,5;4,9;11,8;16,6;;13,7;0;72;;;;;;;;0;0
01-01-2023 04:911;17;8;1,8;0;111;0;0,5;4,5;11,7;16,1;;14,3;0;70;;;;;;;;0;0
01-01-2023 05:911;11;5;0,6;0;99;0;0,4;1,8;11,7;13,5;;14,1;0;71;;;;;;;;0;0
01-01-2023 06:911;12;6;1,8;0;96;0;0,3;2;8,1;10,1;;13,9;0;72;;;;;;;;0;0
01-01-2023 07:911;10;8;1,5;0;100;0;0,4;1,3;10,4;11,7;;13,5;0;73;;;;;;;;0;0
01-01-2023 01:912;5;5;1,9;0;111;0;0,2;0,5;2,6;3;;13,1;0;77;;;;;;;;0;0
01-01-2023 02:912;4;4;1,6;0;110;0;0,2;0,3;1,4;1,7;;12,6;0;77;;;;;;;;0;0
01-01-2023 03:912;5;3;1,7;0;130;0;0,2;0,3;1,4;1,7;;12,6;0;76;;;;;;;;0;0
01-01-2023 04:912;5;0;0,9;0;123;0;0,2;0,2;1,1;1,2;;12,6;0;74;;;;;;;;0;0
01-01-2023 05:912;4;2;1,4;0;79;0;0,2;0,2;1,1;1,2;;12,4;0;73;;;;;;;;0;0
01-01-2023 06:912;1;0;0,6;0;87;0;0,2;0,2;1,7;2;;12,4;3;72;;;;;;;;0;0
01-01-2023 07:912;5;1;1,5;0;117;0;0,3;0,7;2,5;3,2;;12,8;70;71;;;;;;;;0;0
01-01-2023 01:913;11;1;1,4;0;154;0;0,3;1,6;3,3;4,9;;15,2;317;63;;;;;;;;0;0
01-01-2023 02:913;7;6;3;0;121;0;0,3;2;3,2;5,2;;16,8;593;57;;;;;;;;0;0
01-01-2023 03:913;0;8;3,3;0;115;0;0,3;1,6;2,7;4,3;;17,9;722;53;;;;;;;;0;0
01-01-2023 04:913;8;8;4,1;0;110;0;0,3;1,8;2,9;4,7;;18,2;765;52;;;;;;;;0;0
01-01-2023 05:913;7;7;4,2;0;109;0;0,3;1,7;2,8;4,5;;19,1;819;50;;;;;;;;0;0
01-01-2023 06:913;13;5;4,6;0;115;0;0,3;2,2;3,2;5,4;;18,7;681;52;;;;;;;;0;0
01-01-2023 07:913;11;2;5;0;116;0;0,4;2,6;3,6;6,2;;17,4;374;56;;;;;;;;0;0
01-01-2023 01:914;14;3;4,8;0;116;0;0,4;2,3;3,3;5,6;;17,3;373;57;;;;;;;;0;0
01-01-2023 02:914;15;2;4,1;0;128;0;0,4;2,3;3;5,2;;17,8;226;54;;;;;;;;0;0
01-01-2023 03:914;9;0;3,7;0;119;0;0,4;3,2;4,8;8;;16,9;68;57;;;;;;;;0;0
01-01-2023 04:914;9;0;2,7;0;141;0;0,4;3,4;5,9;9,2;;15,3;21;63;;;;;;;;0;0
01-01-2023 05:914;7;0;1,9;0;154;0;0,4;2,6;6,3;8,9;;14,4;0;66;;;;;;;;0;0
01-01-2023 06:914;7;0;1,9;0;156;0;0,4;3,9;6,7;10,6;;13,9;0;69;;;;;;;;0;0
01-01-2023 07:914;5;0;1,7;0;145;0;0,3;1,8;4,5;6,3;;13,8;0;71;;;;;;;;0;0
01-01-2023 01:915;5;0;1,1;0;149;0;0,3;0,8;3,4;4,2;;13,7;0;68;;;;;;;;0;0
01-01-2023 02:915;3;2;0,9;0;167;0;0,3;0,4;3,3;3,7;;13,6;0;68;;;;;;;;0;0
01-01-2023 03:915;6;6;0,7;0;153;0;0,3;0,3;4,6;4,9;;13,5;0;69;;;;;;;;0;0
01-01-2023 04:915;4;4;1;0;133;0;0,2;0,2;0,8;0,9;;13,4;0;69;;;;;;;;0;0
01-01-2023 05:915;1;1;0,5;0;154;0;0,2;0,1;0,7;0,9;;13,3;0;69;;;;;;;;0;0
01-01-2023 06:915;7;0;0,5;0;151;0;0,2;0,1;1,2;1,3;;12,8;0;70;;;;;;;;0;0
01-01-2023 07:915;7;0;0,8;0;129;0;0,2;0,2;3,8;4,1;;12,6;0;73;;;;;;;;0;0
01-01-2023 01:916;6;0;1,4;0;107;0;0,2;0,8;5,5;6,4;;12,5;0;75;;;;;;;;0;0
01-01-2023 02:916;17;0;1;0;112;0;0,3;3,5;13,1;16,6;;12,4;1;74;;;;;;;;0;0
01-01-2023 03:916;8;0;0,8;0;64;0;0,3;2,5;7,8;10,2;;13;27;70;;;;;;;;0;0
01-01-2023 04:916;9;0;1,1;0;120;0;0,3;2,8;4,3;7,1;;14,2;105;65;;;;;;;;0;0
01-01-2023 05:916;0;0;0,8;0;204;0;0,3;2,8;5,7;8,4;;14,3;103;68;;;;;;;;0;0
01-01-2023 06:916;8;8;0,4;0;303;0;0,2;1,6;3,5;5;;16;271;64;;;;;;;;0;0
01-01-2023 07:916;9;5;0,6;0;177;0;0,2;1,9;3,1;5;;18;462;54;;;;;;;;0;0
01-01-2023 01:917;12;9;1,4;0;130;0;0,2;2;2,9;4,9;;19,1;613;50;;;;;;;;0;0
01-01-2023 02:917;16;10;2;0;105;0;0,3;2,7;4;6,6;;17,7;315;55;;;;;;;;0;0
01-01-2023 03:917;8;4;1,9;0;124;0;0,2;2,4;3;5,4;;19;568;51;;;;;;;;0;0
01-01-2023 04:917;7;2;2,3;0;101;0;0,2;1,8;2,9;4,7;;18,2;359;54;;;;;;;;0;0
01-01-2023 05:917;14;3;1,7;0;148;0;0,2;2,5;3,5;5,9;;18,5;169;52;;;;;;;;0;0
01-01-2023 06:917;10;8;1,7;0;103;0;0,3;2,4;4,1;6,4;;16,5;50;59;;;;;;;;0;0
01-01-2023 07:917;7;3;0,8;0;135;0;0,3;1,6;5,1;6,7;;15,7;15;61;;;;;;;;0;0
01-01-2023 01:918;11;0;0,5;0;93;0;0,5;3,1;9,9;13;;14,9;0;65;;;;;;;;0;0
01-01-2023 02:918;11;2;1,4;0;78;0;0,4;2,5;8,2;10,7;;14,5;0;67;;;;;;;;0;0
01-01-2023 03:918;20;4;0,9;0;122;0;0,5;3,9;13,8;17,7;;13,6;0;70;;;;;;;;0;0
01-01-2023 04:918;12;1;2,6;0;102;0;0,4;2,7;6,5;9,2;;12,4;0;74;;;;;;;;0;0
01-01-2023 05:918;8;0;2,6;0;99;0;0,3;2;4,1;6;;11,9;0;74;;;;;;;;0;0
01-01-2023 06:918;3;0;2,4;0;108;0;0,2;1,8;2,9;4,7;;11,2;0;76;;;;;;;;0;0
01-01-2023 07:918;0;6;1,4;0;106;0;0,2;0,3;2,3;2,6;;11,1;0;76;;;;;;;;0;0
01-01-2023 01:919;6;6;0,1;0;336;0;0,2;0,3;5,3;5,6;;11,5;0;76;;;;;;;;0;0
01-01-2023 02:919;19;11;0,6;0;350;0;0,5;3,3;19,8;23,1;;12,2;0;72;;;;;;;;0;0
01-01-2023 03:919;15;8;0,7;0;102;0;0,4;1,3;15,7;17;;12,1;0;74;;;;;;;;0;0
01-01-2023 04:919;14;12;1,1;0;112;0;0,3;3,6;10,1;13,7;;10,9;0;77;;;;;;;;0;0
01-01-2023 05:919;11;6;1,2;0;86;0;0,3;4,4;11,7;16,1;;10,2;2;79;;;;;;;;0;0
01-01-2023 06:919;24;6;0,5;0;98;0;0,8;22,6;18,6;41,2;;11,4;83;74;;;;;;;;0;0
01-01-2023 07:919;39;19;0,7;0;44;0;1,3;33,8;29,6;63,4;;15,2;274;62;;;;;;;;0;0
01-01-2023 01:920;81;40;1,1;0;50;0;2;57,4;62,6;120;;16,6;419;58;;;;;;;;0;0
01-01-2023 02:920;73;43;1,2;0;347;0;1,7;28,2;63,3;91,5;;19,7;612;49;;;;;;;;0;0
01-01-2023 03:920;37;20;1,2;0;98;0;0,7;7,9;25,4;33,3;;21,1;697;40;;;;;;;;0;0
01-01-2023 04:920;20;4;2,1;0;126;0;0,3;2,1;3,1;5,3;;21,8;759;38;;;;;;;;0;0
01-01-2023 05:920;14;5;2;0;113;0;0,3;2,3;3,1;5,4;;22,4;762;36;;;;;;;;0;0
01-01-2023 06:920;16;2;2,7;0;138;0;0,3;3,1;3,5;6,5;;22,8;630;34;;;;;;;;0;0
01-01-2023 07:920;8;2;2,8;0;124;0;0,3;2,6;3,3;5,9;;22,4;551;35;;;;;;;;0;0
01-01-2023 01:921;17;2;3;0;125;0;0,3;3;4,4;7,5;;20,8;217;40;;;;;;;;0;0
01-01-2023 02:921;9;4;2;0;118;0;0,3;3,8;5,7;9,4;;19,5;68;40;;;;;;;;0;0
01-01-2023 03:921;35;11;1,1;0;41;0;0,6;2;17,2;19,1;;17,7;23;60;;;;;;;;0;0
01-01-2023 04:921;18;7;1,7;0;123;0;0,8;8,4;13,9;22,2;;16,1;0;52;;;;;;;;0;0
01-01-2023 05:921;19;5;2,1;0;104;0;0,7;8;15,1;23,1;;15;0;57;;;;;;;;0;0
01-01-2023 06:921;14;4;2,6;0;105;0;0,4;4,6;8,5;13,2;;13,8;0;62;;;;;;;;0;0
01-01-2023 07:921;12;4;2,6;0;106;0;0,4;2,8;6;8,8;;12,7;0;68;;;;;;;;0;0
01-01-2023 01:922;12;5;2,8;0;107;0;0,3;2,3;4,5;6,8;;12,5;0;71;;;;;;;;0;0
01-01-2023 02:922;11;3;2,7;0;107;0;0,2;1,7;3,3;4,9;;11,7;0;73;;;;;;;;0;0
01-01-2023 03:922;10;0,5;2,6;0;106;0;0,2;1;2;3;;11;0;74;;;;;;;;0;0
01-01-2023 04:922;7;0,4;2,6;0;106;0;0,2;0,3;1;1,4;;10,5;0;75;;;;;;;;0;0
01-01-2023 05:922;7;5;2,4;0;104;0;0,2;0,3;1,4;1,6;;10;0;76;;;;;;;;0;0
01-01-2023 06:922;10;8;2,2;0;105;0;0,2;0,6;2,3;2,9;;9,6;0;77;;;;;;;;0;0
01-01-2023 07:922;11;6;2,1;0;109;0;0,3;3,5;6;9,5;;9,4;0;78;;;;;;;;0;0
01-01-2023 01:923;24;6;2;0;110;0;0,5;13;11,7;24,7;;9,3;1;79;;;;;;;;0;0
01-01-2023 02:923;29;18;1,6;0;105;0;0,9;25,2;13,1;38,4;;10,3;92;76;;;;;;;;0;0
01-01-2023 03:923;68;26;0,7;0;90;0;1,5;55;32,9;87,9;;14,5;263;63;;;;;;;;0;0
01-01-2023 04:923;77;39;0,3;0;77;0;1,6;37,4;51,3;88,6;;16,4;290;59;;;;;;;;0;0
01-01-2023 05:923;82;50;0,8;0;31;0;0;0;0;0;;18,4;425;54;;;;;;;;0;0
01-01-2023 06:923;50;32;0,7;0;359;0;0;0;0;0;;20,2;391;45;;;;;;;;0;0
01-01-2023 07:923;44;0;0,8;0;359;0;0;0;0;0;;21;436;42;;;;;;;;0;0
01-01-2023 01:924;71;0;1,4;0,1;275;0;0;0;0;0;;19,9;180;52;;;;;;;;0;0
01-01-2023 02:924;40;20;0,7;11,6;104;0;0,6;5,6;19,7;25,3;;14,5;44;78;;;;;;;;0;0
01-01-2023 03:924;39;18;0,9;0,1;89;0;0,7;9,4;21,6;31;;15;149;81;;;;;;;;0;0
01-01-2023 04:924;41;17;0,3;0;129;0;0,8;6,8;24,9;31,7;;17,9;130;63;;;;;;;;0;0
01-01-2023 05:924;57;31;0,5;0;19;0;0,7;2;23;25;;17,3;78;68;;;;;;;;0;0
01-01-2023 06:924;46;28;1,4;0;86;0;0,8;4;22,3;26,3;;16,5;20;68;;;;;;;;0;0
01-01-2023 07:924;33;9;1,8;0;105;0;1,1;12,3;18;30,3;;14,5;0;71;;;;;;;;0;0
01-01-2023 01:925;30;6;1,9;0;103;0;0,7;8,4;14,2;22,6;;13,7;0;72;;;;;;;;0;0
01-01-2023 02:925;18;4;2,1;0;107;0;0,6;6,9;11,6;18,5;;12,7;0;74;;;;;;;;0;0
01-01-2023 03:925;15;10;1,7;0;108;0;0,5;3,9;10,4;14,3;;12,4;0;73;;;;;;;;0;0
01-01-2023 04:925;17;6;1,6;0;118;0;0,5;4,5;11,2;15,7;;11,8;0;77;;;;;;;;0;0
01-01-2023 05:925;18;6;2,1;0;109;0;0,3;1,9;6,1;7,9;;11,2;0;79;;;;;;;;0;0
01-01-2023 06:925;19;6;1,6;0;107;0;0,3;0,8;4,2;4,9;;10,9;0;81;;;;;;;;0;0
01-01-2023 07:925;12;5;1,7;0;113;0;0,2;0,6;3,6;4,1;;10,6;0;83;;;;;;;;0;0
01-01-2023 01:926;14;7;1,5;0;116;0;0,2;0,4;3;3,5;;10,3;0;84;;;;;;;;0;0
01-01-2023 02:926;11;5;1,7;0;118;0;0,2;1;3,3;4,3;;9,9;0;85;;;;;;;;0;0
01-01-2023 03:926;13;12;1;0;117;0;0,3;4,9;11,3;16,1;;10;0;83;;;;;;;;0;0
01-01-2023 04:926;41;9;0,5;0;52;0;0,8;27,3;22,5;49,8;;10,2;1;82;;;;;;;;0;0
01-01-2023 05:926;68;25;0,9;0;120;0;1,8;65,5;24,3;89,8;;10,7;54;82;;;;;;;;0;0
01-01-2023 06:926;47;15;0,2;0;84;0;1,2;31;26,8;57,9;;14,1;247;71;;;;;;;;0;0
01-01-2023 07:926;35;12;0,6;0;59;0;0,7;11,2;19,9;31;;18,2;466;50;;;;;;;;0;0
01-01-2023 01:927;9;6;2,2;0;95;0;0,3;1,5;2,8;4,4;;18,6;655;46;;;;;;;;0;0
01-01-2023 02:927;17;3;1,9;0;123;0;0,2;1,5;2,7;4,2;;20,3;647;40;;;;;;;;0;0
01-01-2023 03:927;10;5;2,2;0;127;0;0,3;2,4;3,6;6;;21;561;36;;;;;;;;0;0
01-01-2023 04:927;18;3;2,4;0;122;0;0,3;3,1;4,4;7,5;;21,5;574;36;;;;;;;;0;0
01-01-2023 05:927;50;16;2,3;0;47;0;0,5;3;13;16;;19,4;428;53;;;;;;;;0;0
01-01-2023 06:927;43;21;1,5;0;337;0;0,6;2,4;17,3;19,7;;17,1;194;70;;;;;;;;0;0
01-01-2023 07:927;44;17;0,8;0;315;0;0,6;4,2;19,2;23,4;;19,3;183;59;;;;;;;;0;0
01-01-2023 01:928;17;5;2,5;0;120;0;0,4;3,7;7,1;10,9;;18,6;35;45;;;;;;;;0;0
01-01-2023 02:928;18;4;3,1;0;116;0;0,5;4,7;9,3;13,9;;16,6;11;55;;;;;;;;0;0
01-01-2023 03:928;22;5;2,7;0;111;0;0,7;4,7;10,9;15,6;;15,3;0;61;;;;;;;;0;0
01-01-2023 04:928;23;9;2,9;0;116;0;0,6;4,3;9,3;13,6;;14,7;0;65;;;;;;;;0;0
01-01-2023 05:928;13;9;1,3;0;89;0;0,4;1,8;6,8;8,7;;14,4;0;60;;;;;;;;0;0
01-01-2023 06:928;19;15;1,8;0;120;0;0,5;5,6;12,2;17,9;;13,6;0;62;;;;;;;;0;0
01-01-2023 07:928;20;8;1,2;0;105;0;0,4;2,8;13,6;16,3;;12,7;0;66;;;;;;;;0;0
01-01-2023 01:929;22;13;0,8;0;92;0;0,4;1,5;10,6;12,1;;12;0;69;;;;;;;;0;0
01-01-2023 02:929;13;13;0,5;0;107;0;0,3;0,3;5,5;5,7;;11,7;0;73;;;;;;;;0;0
01-01-2023 03:929;11;9;1,3;0;118;0;0,2;0,5;3,1;3,6;;10,7;0;77;;;;;;;;0;0
01-01-2023 04:929;10;5;1,7;0;99;0;0,2;0,3;2,3;2,5;;10,4;0;78;;;;;;;;0;0
01-01-2023 05:929;8;4;1,2;0;115;0;0,3;0,7;6,2;6,9;;10;0;79;;;;;;;;0;0
01-01-2023 06:929;27;5;1;0;109;0;0,3;6,2;12,3;18,4;;9,7;0;82;;;;;;;;0;0
01-01-2023 07:929;34;16;0,9;0;112;0;0,7;23,8;20,3;44,1;;9,7;1;83;;;;;;;;0;0
01-01-2023 01:930;37;12;0,7;0;106;0;1,3;37,7;20,8;58,5;;10,4;67;81;;;;;;;;0;0
01-01-2023 02:930;47;23;0,1;0;53;0;1,3;36,6;35,5;72,1;;14,1;129;68;;;;;;;;0;0
01-01-2023 03:930;87;48;0,5;0;341;0;2;53,6;54,1;107,7;;14,9;151;66;;;;;;;;0;0
01-01-2023 04:930;18;7;2;0;97;0;0,4;3,3;6,6;9,9;;16,7;363;58;;;;;;;;0;0
01-01-2023 05:930;23;9;2,6;0;114;0;0,6;2,4;3,9;6,3;;17;393;56;;;;;;;;0;0
01-01-2023 06:930;14;8;3,2;0;151;0;0,3;2,7;3,4;6;;18,5;808;52;;;;;;;;0;0
01-01-2023 07:930;17;6;3,7;0;137;0;0,3;3,5;4,2;7,7;;19,1;674;49;;;;;;;;0;0
01-01-2023 01:931;16;4;2,9;0;130;0;0,3;3,2;5,1;8,3;;18;288;52;;;;;;;;0;0
01-01-2023 02:931;11;7;1,8;0;172;0;0,3;2,6;4,4;7;;18,1;227;52;;;;;;;;0;0
01-01-2023 03:931;18;3;2,4;0;132;0;0,3;3,4;6;9,4;;17,7;147;55;;;;;;;;0;0
01-01-2023 04:931;18;3;3;0;110;0;0,4;3,4;5,9;9,3;;17,7;28;51;;;;;;;;0;0
01-01-2023 05:931;18;4;3,3;0;122;0;0,5;4;7,3;11,3;;16,1;8;57;;;;;;;;0;0
01-01-2023 06:931;15;5;3,7;0;120;0;0,6;5,7;8,5;14,2;;14,6;0;65;;;;;;;;0;0
01-01-2023 07:931;22;12;3,5;0;126;0;0,5;4,5;7;11,5;;14,2;0;68;;;;;;;;0;0
01-01-2023 01:932;13;8;0,1;0;132;0;0,4;2,8;7,5;10,3;;13,5;0;69;;;;;;;;0;0
01-01-2023 02:932;12;11;1,9;0;112;0;0,4;2;6,3;8,3;;13,4;0;68;;;;;;;;0;0
01-01-2023 03:932;9;8;1,7;0;116;0;0,5;3,3;9,3;12,5;;12,2;0;72;;;;;;;;0;0
01-01-2023 04:932;10;6;2,2;0;110;0;0,3;1,9;4,7;6,6;;11,6;0;73;;;;;;;;0;0
01-01-2023 05:932;11;3;2,2;0;107;0;0,2;0,8;2,4;3,2;;11,1;0;72;;;;;;;;0;0
01-01-2023 06:932;9;1;1,8;0;111;0;0,2;1,5;5,1;6,6;;10,6;0;73;;;;;;;;0;0
01-01-2023 07:932;13;6;1,4;0;109;0;0,2;1;5,3;6,3;;10,4;0;77;;;;;;;;0;0
01-01-2023 01:933;10;9;1,2;0;115;0;0,2;1,3;5,1;6,3;;10,4;0;79;;;;;;;;0;0
01-01-2023 02:933;21;3;1;0;110;0;0,3;10,3;13,2;23,5;;10,5;0;80;;;;;;;;0;0
01-01-2023 03:933;22;1;0,8;0;114;0;0,5;15,3;14,8;30,1;;10,1;0;82;;;;;;;;0;0
01-01-2023 04:933;61;20;0,5;0;109;0;1,5;69,5;21,8;91,3;;10,6;46;81;;;;;;;;0;0
01-01-2023 05:933;75;37;0,3;0;49;0;1,7;72,8;40,5;113,3;;13,9;231;70;;;;;;;;0;0
01-01-2023 06:933;31;14;0,4;0;62;0;0,7;13;20,8;33,8;;18,6;530;50;;;;;;;;0;0
01-01-2023 07:933;15;9;1,7;0;114;0;0,2;2,1;3,1;5,1;;19;659;46;;;;;;;;0;0
01-01-2023 01:934;11;8;1,4;0;122;0;0,2;1,5;2,7;4,2;;20,1;745;43;;;;;;;;0;0
01-01-2023 02:934;12;10;1,9;0;140;0;0,2;2,1;3,2;5,3;;21,5;844;38;;;;;;;;0;0
01-01-2023 03:934;10;6;1,5;0;154;0;0,2;1,5;2,4;3,9;;21,7;791;38;;;;;;;;0;0
01-01-2023 04:934;12;4;2,1;0;152;0;0,2;1,8;3,2;4,9;;22,6;692;35;;;;;;;;0;0
01-01-2023 05:934;10;4;2;0;145;0;0,3;1,9;3,7;5,6;;23,1;591;35;;;;;;;;0;0
01-01-2023 06:934;18;7;2,5;0;127;0;0,3;2,6;5,2;7,8;;21,5;177;38;;;;;;;;0;0
01-01-2023 07:934;19;8;2,7;0;136;0;0,4;3;6,1;9;;19,5;43;46;;;;;;;;0;0
01-01-2023 01:935;27;6;3,3;0;122;0;0,4;2,9;6,8;9,7;;17,2;15;56;;;;;;;;0;0
01-01-2023 02:935;31;2;2;0;135;0;0,4;3,2;8;11,1;;15,8;0;64;;;;;;;;0;0
01-01-2023 03:935;13;1;0,7;0;178;0;0,4;2,4;8,9;11,4;;15,1;0;65;;;;;;;;0;0
01-01-2023 04:935;20;8;1,7;0;172;0;0,4;3,5;8,3;11,8;;14,4;0;65;;;;;;;;0;0
01-01-2023 05:935;16;7;1,2;0;117;0;0,4;2,4;10,1;12,5;;13,8;0;66;;;;;;;;0;0
01-01-2023 06:935;19;9;1,4;0;133;0;0,3;1,5;6,8;8,2;;13,4;0;67;;;;;;;;0;0
01-01-2023 07:935;15;7;1,3;0;115;0;0,3;1;7,1;8;;13,1;0;68;;;;;;;;0;0
01-01-2023 01:936;16;5;1,7;0;118;0;0,3;1,1;6,5;7,6;;13,1;0;68;;;;;;;;15;0,5
01-01-2023 02:936;12;5;1,6;0;97;0;0,2;0,3;2,1;2,3;;13,5;0;68;;;;;;;;13,3;0,4
01-01-2023 03:936;9;9;1,8;0;102;0;0,2;0,3;3,8;4,1;;12,6;0;75;;;;;;;;14,1;0,5
01-01-2023 04:936;12;6;1,6;0;131;0;0,2;0,4;1,9;2,3;;12,9;0;72;;;;;;;;17,3;0,4
01-01-2023 05:936;7;3;0,9;0;119;0;0,2;0,2;2,5;2,7;;12,7;0;68;;;;;;;;20,2;0,3
01-01-2023 06:936;6;2;0,7;0;73;0;0,3;0,3;6,8;7,1;;12,1;0;72;;;;;;;;15,3;0,5
01-01-2023 07:936;10;6;0,2;0;87;0;0,3;1,6;9,3;10,9;;12,3;30;70;;;;;;;;8,2;0,7
01-01-2023 01:937;17;8;0,4;0;213;0;0,7;10,3;22,1;32,4;;13,8;154;71;;;;;;;;4,7;2
01-01-2023 02:937;18;6;0,8;0;337;0;0,5;4,9;15,8;20,7;;17,5;267;54;;;;;;;;4,8;1,9
01-01-2023 03:937;17;15;0,7;0;89;0;0,5;3,8;11,8;15,7;;19,1;534;47;;;;;;;;11;1,5
01-01-2023 04:937;13;7;2,8;0;117;0;0,3;1,4;2,8;4,2;;20;649;44;;;;;;;;32,8;0,4
01-01-2023 05:937;7;5;2;0;113;0;0,2;1,5;2,8;4,3;;20,4;679;45;;;;;;;;50,4;0,4
01-01-2023 06:937;10;8;2,2;0;116;0;0,3;2,2;4;6,2;;19,5;376;47;;;;;;;;36;0,5
01-01-2023 07:937;12;6;2,5;0;107;0;0,3;2,3;5,5;7,8;;18,3;145;51;;;;;;;;22,4;0,6
01-01-2023 01:938;17;4;2,7;0;124;0;0,4;2,4;5,5;7,9;;18,1;164;52;;;;;;;;16,5;0,7
01-01-2023 02:938;15;4;3,4;0;117;0;0,3;2,4;4,9;7,3;;18;214;52;;;;;;;;16,7;0,7
01-01-2023 03:938;14;4;2,1;0;111;0;0,3;2,2;4,9;7,1;;17,9;73;51;;;;;;;;22,7;0,6
01-01-2023 04:938;19;4;2,5;0;115;0;0,4;3;8,2;11,2;;16,6;9;55;;;;;;;;15,9;3,4
01-01-2023 05:938;23;19;2,2;0;135;0;0,4;3,3;9,6;12,9;;15,1;0;63;;;;;;;;8,8;5,1
01-01-2023 06:938;12;4;2,2;0;111;0;0,4;2,2;8,6;10,8;;14,2;0;68;;;;;;;;8;1
01-01-2023 07:938;9;8;2,2;0;106;0;0,4;1,8;7,1;8,9;;13;0;71;;;;;;;;8,7;0,7
01-01-2023 01:939;16;4;2,6;0;104;0;0,3;1,3;4,6;6;;11,8;0;73;;;;;;;;7,7;0,7
01-01-2023 02:939;13;11;2,8;0;105;0;0,2;1;4;5;;11,2;0;74;;;;;;;;6,6;0,5
01-01-2023 03:939;10;10;2,5;0;107;0;0,2;0,5;2,5;3;;10,8;0;75;;;;;;;;8;0,4
01-01-2023 04:939;9;9;2,7;0;101;0;0,2;0,3;1,3;1,6;;10,4;0;75;;;;;;;;7,9;0,3
01-01-2023 05:939;6;6;2,4;0;107;0;0,2;0,2;1,4;1,6;;10,2;0;76;;;;;;;;6,5;0,3
01-01-2023 06:939;6;3;2,3;0;107;0;0,2;0,4;1,4;1,8;;9,9;0;76;;;;;;;;5,8;0,4
01-01-2023 07:939;9;6;2,2;0;110;0;0,2;0,3;1,5;1,8;;9,4;0;77;;;;;;;;5,4;0,4
01-01-2023 01:940;12;10;2;0;108;0;0,2;1,5;4,4;5,9;;9,4;0;76;;;;;;;;3,2;1
01-01-2023 02:940;23;9;2,1;0;107;0;0,3;7,9;10,9;18,8;;9,1;1;77;;;;;;;;2,7;3,2
01-01-2023 03:940;28;15;1,7;0;108;0;0,9;23,6;15,9;39,5;;9,8;87;75;;;;;;;;4,2;4
01-01-2023 04:940;39;12;0,5;0;90;0;1,2;32,8;27,9;60,7;;14,9;341;61;;;;;;;;4,6;5,9
01-01-2023 05:940;28;16;0,4;0;306;0;0,9;10,8;26,1;36,9;;18,7;504;51;;;;;;;;3,3;4,5
01-01-2023 06:940;7;6;2,1;0;127;0;0,3;2,4;6,2;8,6;;20,5;708;38;;;;;;;;8,2;1,3
01-01-2023 07:940;11;6;2,7;0;120;0;0,3;2,2;4,5;6,6;;21,5;757;38;;;;;;;;13,2;0,9
01-01-2023 01:941;11;7;3,1;0;117;0;0,2;1,6;3,5;5,1;;21,9;839;37;;;;;;;;16,1;1
01-01-2023 02:941;11;5;2,9;0;123;0;0,3;2,4;4;6,4;;22,7;814;37;;;;;;;;11,4;1,1
01-01-2023 03:941;18;2;1,5;0;141;0;0,3;2;5,4;7,4;;22,7;491;39;;;;;;;;10,1;1,2
01-01-2023 04:941;20;1,7;2,6;0;102;0;0,3;2,2;8,7;11;;20,2;162;47;;;;;;;;6,6;1,7
01-01-2023 05:941;52;21;2,3;0;60;0;0,5;2,9;17,1;19,9;;18,3;114;63;;;;;;;;7,1;3,6
01-01-2023 06:941;23;3;2,4;0;67;0;0,4;1,7;12,7;14,3;;17,1;51;62;;;;;;;;7,7;2
01-01-2023 07:941;24;10;0,8;0;344;0;0,8;1,9;30,5;32,4;;15;9;72;;;;;;;;9,9;3
01-01-2023 01:942;34;12;0,5;0;156;0;1;7,2;32,1;39,3;;14,1;0;71;;;;;;;;7,9;3,6
01-01-2023 02:942;16;6;1,1;0;103;0;0,5;2,5;11,7;14,2;;15;0;64;;;;;;;;5,1;1,4
01-01-2023 03:942;7;4;2,3;0;98;0;0,4;1,7;8,2;9,9;;14,2;0;67;;;;;;;;7,6;0,9
01-01-2023 04:942;17;6;1,7;0;105;0;0,4;1,6;9,8;11,4;;13,5;0;69;;;;;;;;6;1
01-01-2023 05:942;9;9;1,6;0;105;0;0,3;1,9;7,9;9,8;;12,4;0;73;;;;;;;;4,9;1
01-01-2023 06:942;10;9;2;0;106;0;0,2;0,6;3,6;4,2;;11,8;0;74;;;;;;;;7,2;0,5
01-01-2023 07:942;9;0,4;1,7;0;105;0;0,2;0,4;3,3;3,7;;11,5;0;74;;;;;;;;8,2;0,4
01-01-2023 01:943;9;1;1,5;0;105;0;0,2;0,2;3,6;3,9;;11,1;0;75;;;;;;;;2,9;0,8
